% Model,Tutorial_final_sweep_part3_solved.mph
% Version,COMSOL 6.0.0.405
% Date,"Sep 12 2022, 15:04"
% Table,"Table 1 - Pol, SM_only"
% L_junc (nH),Eigenfrequency (GHz),zz (1),yz (1),xz (1)
9.083,6.449758573563319+3.722985106859117E-5i,0.06716373331497852,0.09237255117169307,0.7932878863333871
9.083,6.449849654290307+1.1971362306359916E-5i,0.3098726051301978,0.2181620673900069,0.41791496758738805
9.083,6.449962243220069+4.074584940181547E-5i,0.3939554266461932,0.029807210969646468,0.5608247674272314
9.083,6.4501253626848225+9.487087643171472E-5i,0.32487717368455393,0.01818925875911233,0.6441347246018286
9.083,6.45018159527049+3.3344830240343436E-6i,0.5588037622783719,0.04852826293261738,0.374940232348576
9.083,6.450230980045461+8.19715807111784E-6i,0.440549490894707,0.08389994082055503,0.44416313805261687
9.083,6.450431527090989+6.832138347565769E-4i,0.009430866655992184,0.9657589287772623,0.012397337600088085
9.083,6.450570815039646+1.2976501998110628E-5i,0.8555719361279763,0.002271177656285507,0.13967827242164088
9.083,6.45085962481443+0.0013097666599167894i,0.03178737367148237,8.998542027002706E-4,0.9615250048918043
9.083,6.451035962767685+1.9444661214591558E-4i,0.1777642437880428,0.012822909450812445,0.7992855092378847
9.083,6.451119834151137+0.0038803933791309486i,0.07872699499729223,5.171484553002389E-4,0.9166468223997005
9.083,6.451295421684094+0.001525344276392382i,0.015743441244441707,0.0019787190196440705,0.9761882702335114
9.083,6.451516101515237+0.0028162947345688025i,0.031685366892707845,8.727442705109734E-4,0.9618706903166034
9.083,6.451705500468022+1.1787992675001336E-4i,0.0905452864708745,0.016480590215842028,0.8839144615097712
9.083,6.451854200169785+0.0012140933809337542i,6.456482178773202E-4,0.9919797508540702,0.0034455417739082356
9.083,6.4518848312313+2.646827324378394E-5i,0.22653921401162044,0.3335567095877007,0.3762061651241771
9.083,6.452045097270732+2.6935384657392436E-6i,0.042731416389089935,0.8984196536910031,0.031014982832371824
9.083,6.452194494784095+1.3748287598098832E-5i,0.07702521944192349,0.007504246498666819,0.9111869151404364
9.083,6.452221664049804+2.7882162128542453E-4i,0.06378722855798583,0.8172665653917062,0.08356425847952953
9.083,6.452364800585382+0.00521414359062384i,0.7086135522706202,0.004778365362000655,0.284699980826291
9.083,6.452442162286554+2.0144971264614202E-5i,0.11315587683717854,0.20954273653819122,0.5834244574654209
9.083,6.452466260906569+8.29988719655908E-5i,0.06456755084199636,0.1386136361525688,0.7755872185041767
9.083,6.452637409533724+6.777969589033631E-5i,0.08148662950778267,0.2605080035023487,0.6127892908532437
9.083,6.452717752821527+2.3583101346829618E-5i,0.06951183658968614,0.24112698673979976,0.6368462648708993
9.083,6.452921451001392+8.67502946725209E-6i,0.6699661650209012,0.005384793306867076,0.32074116403809894
9.083,6.452973602435669+1.5913087634661892E-5i,0.11808405633933793,0.03155720057290036,0.8338759312427475
9.083,6.453335253045227+3.067464826277634E-5i,0.19286144893365564,0.043769027424427155,0.7504108331096809
9.083,6.453512179928007+0.0011202051003099196i,0.02020955785331823,0.9516044916989579,0.014657189240632962
9.083,6.453598548867038+3.835785981894478E-5i,0.2614121429998145,0.07245746458549686,0.6515047709972606
9.083,6.453768318248251+8.034422295288317E-5i,0.2430764936490465,0.1362197819403744,0.5962768257818342
9.083,6.453850410416194+0.0012976874244804647i,7.694274406037141E-4,0.9944214936798876,4.3207675010361284E-4
9.083,6.453856799362501+2.837783041517441E-6i,0.9085772665817189,0.009635177965264285,0.07874698884278016
9.083,6.454033145169441+6.40519358583341E-5i,0.27181960454556914,0.44994364173239887,0.2192550665152437
9.083,6.45444181782514+2.0418973260734686E-5i,0.3147807262532878,0.33946282044893145,0.28937561668734596
9.083,6.454511390695958+0.00555002168419356i,0.03758203085742863,3.4069202100967406E-4,0.9603810469821595
9.083,6.454626664313037+1.0568996545959433E-4i,0.06924920934441185,0.01668102869116715,0.9030418127097424
9.083,6.454632257729161+0.0014505150109791899i,0.009329261242169165,0.9711877301614121,0.008106518978966255
9.083,6.454726604328608+0.006369768277995074i,0.8266092203449916,0.00523131588804757,0.16662819067492293
9.083,6.454909751626956+1.0296516509295558E-4i,0.004572214801661193,0.0051770457570942075,0.9851970031934685
9.083,6.455120448418606+0.0057018784001469066i,0.774062291601232,0.004956668754816587,0.21925739785318352
9.083,6.455246159364438+2.5442017259054332E-5i,0.28685035321841845,0.019752604125486285,0.6860000688377176
9.083,6.4554019658002115+1.937787410561025E-5i,0.642831732190958,0.006588155466775363,0.3457545092627768
9.083,6.4555706757035365+3.32336969354123E-5i,0.2336994670013332,0.0166132055169698,0.7420077175204771
9.083,6.4555761218524275+0.008433347371014617i,0.030211234003277323,4.459322982570112E-4,0.9661076932525929
9.083,6.455596736684571+0.005867653290710656i,0.8193548504090904,0.003522612141549769,0.17543007039959738
9.083,6.455620712279736+0.0018683882367188935i,0.0018858899217815194,0.9959702962944245,2.2197928297630195E-4
9.083,6.455675095783691+2.2550927938768325E-5i,0.3504701335554884,0.009157929047412356,0.6352360277060997
9.083,6.455837685687581+0.0013025216010738307i,0.0018335499393976364,0.9947739183219418,8.830870610884354E-4
9.083,6.455922310684106+6.2228232933555265E-6i,0.5054479167743164,0.04983792330783194,0.441325958631356
9.083,6.455940661060784+5.083605805512264E-5i,0.10722470297675973,0.03567586155748502,0.8474102401215713
9.083,6.4560061659709875+0.0018417831165879737i,0.0020502644018131557,0.9924959453055389,9.251265711973704E-4
9.083,6.4560380031821225+2.670479334254291E-7i,0.04129204789639219,0.9425028895236394,0.015152496264589097
9.083,6.4560593693707204+0.006307950721909005i,0.06605744287442031,6.675011846951494E-4,0.9309324139175635
9.083,6.45624970395+0.001491031581021034i,0.009495072765335807,0.9671514080733125,0.011182212159318727
9.083,6.456348973483321+1.0510632220810494E-6i,0.8568600968189165,0.005055657792368586,0.1357231133925559
9.083,6.456495494528677+3.026481757190836E-5i,0.15367050314359476,0.11148883700209897,0.7155968988011359
9.083,6.456601974674885+2.3340018948026806E-5i,0.20177146139695998,0.41049411547496145,0.3562698379318639
9.083,6.45663837123519+0.0017020831851766666i,0.0010906655606476175,0.9960197319931772,5.135399270513724E-4
9.083,6.456744743492199+3.929875539006093E-5i,0.07699562510024331,0.18740022619376423,0.7165564226219304
9.083,6.456817897545282+0.00526512011205716i,0.00502053826088721,2.0513709400792673E-4,0.992225655974033
9.083,6.456819636990566+2.9726690137147526E-4i,0.04321510726690746,0.7311882262380174,0.20057663473468654
9.083,6.456892612816375+3.2816377010724856E-6i,0.02715601607846091,0.1003204262569941,0.8627946978252257
9.083,6.457231683010304+1.8743562725901616E-5i,0.02490866677041938,0.06240850966497254,0.8999601652777257
9.083,6.457423239417998+0.0020271287504707285i,0.001737506685421909,0.9937317402017406,5.22808537083048E-4
9.083,6.45758884948236+5.158380090353006E-5i,0.0988499470273387,0.0755242513662714,0.8124815338005308
9.083,6.457651774563249+0.0016466149357770995i,9.880151122175925E-4,0.9961113875789059,2.704097243825733E-4
9.083,6.457779233611225+2.4455831222039075E-7i,0.04292605360614417,0.9441917843285879,0.011459831590356174
9.083,6.457948075430299+1.6179672863752188E-6i,0.3262956942190872,0.034991510358325754,0.6350759176729498
9.083,6.458020881070001+4.619686587970453E-6i,0.3079067703217561,0.012083891639830929,0.6768417841574677
9.083,6.458100143416735+1.000577317723271E-5i,0.17578068138034275,0.013901444265071094,0.8053108992783325
9.083,6.458277372092123+4.900597962170624E-6i,0.07585385054573852,0.14197320469937835,0.6898328509202476
9.083,6.458293175066733+2.397082595620314E-5i,0.14348713825212106,0.0250981223777132,0.8140641393704054
9.083,6.4584877714872935+1.4966031031347917E-5i,0.1806623054068663,0.008013817480402849,0.8041749993026701
9.083,6.458590204479739+4.441515111118039E-6i,0.4363387755059627,0.13503040130155924,0.4019106346011291
9.083,6.458689347785189+2.259439866256267E-6i,0.7468533173345204,0.06475589406897006,0.17526134546125396
9.083,6.458695042226268+0.0015539698828929286i,9.854702581399304E-4,0.9960690800636157,2.2628113728780886E-4
9.083,6.459184819208042+3.1832094999741587E-6i,0.3868074813958834,0.26492377039522075,0.28495258028989384
9.083,6.459443163748436+2.337000934819595E-6i,0.2294282116661293,0.15047036928190677,0.5076585993992284
9.083,6.459522178679056+1.0258667671586669E-6i,0.13431247626528756,0.028499683150529708,0.8248457303362632
9.083,6.459635310102178+0.0017953277384349289i,0.0022562359178687143,0.9925755199012583,9.797884381562612E-4
9.083,6.459690293163208+1.4629824815854748E-6i,0.4879186483626206,0.035715586108267826,0.45984865072537273
9.083,6.4597292872986625+0.0015238260936843195i,9.497466349045337E-4,0.9956604483144058,2.7981121756584336E-4
9.083,6.459795850118332+1.166064189324472E-6i,0.4842515521162582,0.018841582388305474,0.48368529969410157
9.083,6.459869421654304+1.5402758261614317E-7i,0.0069372467391741605,0.9781537398639464,0.013118943319617986
9.083,6.459904895396193+8.529035853058912E-6i,0.03911925410370458,0.020359350172816117,0.9328105337692628
9.083,6.460042297101691+3.997638133540426E-6i,0.11576702250289862,0.023725183862670793,0.8480555662254725
9.083,6.460252919286058+1.5209770313424763E-6i,0.10555768401732589,0.07564228636659484,0.7508948286676197
9.083,6.460403227741045+8.40290195189019E-6i,0.05040936897579641,0.028757942101357733,0.9018454694831646
9.083,6.460710104904841+0.0015269423832954634i,0.0019421606743912543,0.9903221126526949,0.002822679340624512
9.083,6.461217574613042+9.149131429515494E-7i,0.7377006974923885,0.04230345813986398,0.21155468966027588
9.083,6.461266385781826+2.230249777262445E-6i,0.36581334122701925,0.3355366560819385,0.2548132094621515
9.085,6.441504803626843+1.2558630422418345E-5i,0.01393694734028429,0.958790306270309,0.01694062920168279
9.085,6.441548851520795+6.395238434914668E-6i,0.056996953513554244,0.8437780264612621,0.06519019690787896
9.085,6.441727548526333+0.002040311752121882i,0.009544978892772674,2.6448888619252193E-4,0.9759918853385572
9.085,6.441807482235737+3.877738377342917E-6i,0.21941124772049458,0.4101445325339203,0.30125364962131906
9.085,6.441934264514365+1.200810847638639E-5i,0.043240549132398616,0.877286924152449,0.0611467110263207
9.085,6.441936421707448+7.502509530437642E-4i,0.9915367285291222,0.0034807046152709495,0.00399558021019292
9.085,6.442097098678591+3.463221717715593E-6i,0.2303427078530069,0.4138687399861221,0.3031473817288354
9.085,6.442256302629954+6.608031056339401E-7i,0.0111008058859183,0.02220447958724601,0.9572784001760579
9.085,6.442363357172534+2.3790439608677537E-6i,0.09862271399239093,0.755430241584171,0.11868058944111697
9.085,6.442411787392354+1.5255507688618873E-6i,0.9552972436329986,0.040772271025339486,0.002696310705726325
9.085,6.442626873681301+1.284444374263782E-5i,0.013452832248468683,0.9579607180183706,0.01542640546549611
9.085,6.442638038887472+6.138529151805265E-6i,0.00967703084730574,0.9651210682042222,0.008931112621565778
9.085,6.442985785050799+7.681776104815786E-4i,0.9896867639831041,0.004203668529111565,0.005077173236999978
9.085,6.443058671690351+0.0021810588051642044i,0.009392398224499892,3.5292133106579106E-4,0.9764943022129297
9.085,6.443195835338315+8.308308229191658E-4i,0.9864162452159627,0.009043089897985024,0.003566752079504367
9.085,6.443264818951075+2.1192383991613666E-5i,0.01330172685635045,0.9658542707101881,0.010564302728781338
9.085,6.443553809439912-1.3047101422165357E-8i,0.009237209810563023,0.0040251827641782055,0.984682738481902
9.085,6.443565731448148+6.629199858598383E-7i,0.2877049610871461,0.30591718008916974,0.2815693173368826
9.085,6.44367818794353+7.685329303858716E-5i,0.0025037373674940975,0.990356986033319,0.002354476307638076
9.085,6.443774415967388+2.2422203534449946E-6i,0.010721790334967094,0.00713945417405062,0.9734340366067503
9.085,6.443855504508644+8.01418715844512E-4i,0.9897375823833999,0.003977326961919456,0.005393032275578517
9.085,6.44398155794335+5.20073229362623E-6i,0.03241163447613875,0.05021703295683908,0.8672070049373086
9.085,6.444118737091934+8.01823488246634E-6i,0.12840044495809239,0.0629942956249261,0.7748058566245527
9.085,6.444213073003491+1.6490622513801255E-6i,0.39055302278733517,0.13566732601559817,0.42155942869537844
9.085,6.44424152155611+7.871757697048345E-4i,0.9905012279291072,0.0035685931186782054,0.005024883045623474
9.085,6.444520370453733+2.4468042847436427E-6i,0.006398276382505424,0.9595158094680845,0.014638575921162649
9.085,6.4447477827131125+0.003010609657622167i,0.9811273031560808,0.012103549066327204,0.0053717678396456945
9.085,6.445138609317654+2.132374372940777E-5i,0.2419403940826047,0.012702332966065292,0.7360237411559611
9.085,6.445179218678158+7.855510833434138E-6i,0.716486202097723,0.0055171995856322644,0.2736970968911007
9.085,6.445445905635038+0.0010091479494016614i,0.9905389298568699,0.0025903552394616917,0.005897149490981302
9.085,6.445458147146298+9.743669364040833E-4i,0.9890899015534854,0.0026043300036202744,0.007335736173257733
9.085,6.445463747181489+3.2324526406662894E-6i,0.36632759679678983,0.24209591093770888,0.3289007242609418
9.085,6.4455464073038575+4.483292236505414E-5i,0.02609744643806544,0.9151440486664624,0.03317617078987389
9.085,6.44557513747788+2.0056837721342365E-4i,0.006206753778973436,0.9815913927148159,0.005117609152172827
9.085,6.4460244833171245+7.86124000339548E-6i,0.04405763015277081,0.7711614575374058,0.10469842963016364
9.085,6.446027814664366+0.006885511492373346i,0.014199392548118361,2.236182702438622E-4,0.9833645845448492
9.085,6.4460809801552275+1.2570459469795756E-6i,0.07887139030571318,0.06635128811819908,0.8468132170807359
9.085,6.446246458887289+4.183646767370218E-6i,0.1096852488008663,0.7465273369724311,0.07588604678081806
9.085,6.446794800978168+1.1925667026987698E-5i,0.014517924848872583,0.006364576167971876,0.9711737524956865
9.085,6.4468169745834425+0.004796737340029097i,0.010119726333201849,3.5211549274467494E-4,0.9877080395685456
9.085,6.44692589087294+3.93496073469022E-5i,0.04535367328826563,0.013147444468513866,0.9309294325011651
9.085,6.44698089282836+0.006654969812228022i,0.01093287610776444,1.325169737110963E-4,0.986635566419068
9.085,6.447133821061211+1.2426177169516736E-5i,0.002066024490138436,0.9902928584652437,5.241083170178378E-4
9.085,6.447292046097973+2.920452261028935E-7i,0.029907423456401037,0.0011433448026039524,0.9677599369068187
9.085,6.447592517660907+1.3041371591648832E-7i,0.8814704901123933,5.288038127097566E-4,0.11641132351207475
9.085,6.447958573892531+3.6126402133959485E-6i,0.011236267758872877,0.004723007482665654,0.9757425140605954
9.085,6.448180391995312+2.2673562310857085E-5i,0.24695716106737292,0.22818297042599778,0.4779225618604676
9.085,6.448217225219967+4.35966356285208E-4i,0.010562342625954464,0.9638050569864595,0.015733725572078965
9.085,6.448353728186904+0.006722594718055922i,0.05793225543161046,5.648567853593706E-4,0.9384844697185839
9.085,6.448564619434001+2.4555746070576717E-6i,0.10892802527340356,0.0013567346610024072,0.8876164831252915
9.085,6.448687865831662+1.1949106788826205E-5i,0.002103049653146589,0.9875014831823177,0.0022396086741487296
9.085,6.4487703607780045+1.521325114782162E-6i,0.11972545156055203,0.08734499647630041,0.7285805788875825
9.085,6.448811409654681+0.00437823143418471i,0.3981529991218499,0.003954461533353863,0.5956510274407011
9.085,6.448972119145325+0.00298757109893413i,0.013358861668592355,4.7504498122463896E-4,0.9835641904269927
9.085,6.449228979114095+0.003978341820038735i,0.7419528780856474,0.007156852124494749,0.24908913795235998
9.085,6.449314152850428+7.186527737825441E-6i,0.07376184689155484,0.6725414836794352,0.20146369316703608
9.085,6.449626275689194+3.566716891917618E-6i,0.06429068394967648,0.05471675067756089,0.8144797671668909
9.085,6.449705561768585+0.0039042403865533273i,0.32113520822001784,0.0035865790322618593,0.6727138106328897
9.085,6.449715067257143+3.2555447027699603E-6i,0.34538260031674606,0.0046753100196847246,0.6457159811686339
9.085,6.449758857812591+3.6443268425359465E-5i,0.06713270265716963,0.09268423538889281,0.7930291578072493
9.085,6.449850108254273+1.224373752505869E-5i,0.3115273670801477,0.21786300296418135,0.41681677928721733
9.085,6.449962599492188+4.094680661316212E-5i,0.39475617319217127,0.029159410051558216,0.5606933377268976
9.085,6.450125487734382+9.535101050620358E-5i,0.3249329382525051,0.018204955738842735,0.6439882135927268
9.085,6.450179926021039+2.019991958642905E-6i,0.5574865906013181,0.04859391649654763,0.37616638479410835
9.085,6.450230558154502+7.418903591074054E-6i,0.44266831235839527,0.08269600964885292,0.44368916359853133
9.085,6.450431394340284+6.831861414807724E-4i,0.009347517108822109,0.9658433569113339,0.012401076718616637
9.085,6.450569857907678+1.1865801464386825E-5i,0.8559503072925523,0.0022679586665272653,0.13930509017711712
9.085,6.450859938578296+0.0013098562719307013i,0.03176882962887711,9.17159896554711E-4,0.9615282624953745
9.085,6.451035118815897+1.945879899510526E-4i,0.17662746345652217,0.01282410871909782,0.8004165960331922
9.085,6.451119859091781+0.0038804078062001477i,0.07866695341591601,5.122231265267553E-4,0.9167119468253341
9.085,6.4512960999712545+0.0015249519385093185i,0.015746788696342537,0.002088957026357714,0.9760780686928642
9.085,6.451516991783687+0.0028145768253705554i,0.031549169128925476,8.953830540790934E-4,0.9619885871464894
9.085,6.451704299840282+1.1843129120504004E-4i,0.08971166751895046,0.016411207408264204,0.8848431572533668
9.085,6.451854121943553+0.0012139946119056094i,6.530818411385154E-4,0.9919768952018841,0.0034406313371038956
9.085,6.451881228174811+2.4485249673702557E-5i,0.2273399454035305,0.3334749905417549,0.37553517797323965
9.085,6.4520449085047975+2.8053321995715046E-6i,0.04141222674335653,0.9025472668695474,0.028447529881886195
9.085,6.452194292248595+1.3650690754269465E-5i,0.07699410818036424,0.007667214817384238,0.9110944692971609
9.085,6.452222450806106+2.7925840208865914E-4i,0.0627898360995778,0.8196107055993864,0.08242902362861666
9.085,6.452365095960667+0.005214070999752189i,0.7086882154688081,0.004771135624826343,0.2846326194140231
9.085,6.452442213920476+2.105362249013468E-5i,0.1132239598190772,0.20928281470099439,0.5840097249880117
9.085,6.452466421220827+8.341377441373054E-5i,0.06463748923362721,0.14147038090683606,0.7725340032047615
9.085,6.452636692703999+6.629635430629344E-5i,0.08212403655169355,0.2615961594269914,0.6107148115786897
9.085,6.452716795982523+2.3377718780028722E-5i,0.06909882530726814,0.23782341865669657,0.6410273214799563
9.085,6.452921457137262+8.629575348806216E-6i,0.670699836814917,0.005346877712708128,0.3200645806751157
9.085,6.452973673716545+1.5737585252454926E-5i,0.11771435013120861,0.03025893711193511,0.8357590675232381
9.085,6.453335967721357+3.033572274072971E-5i,0.19193686023472684,0.04295060477356527,0.7522782388366291
9.085,6.4535129164328815+0.0011207118316971657i,0.020049058088320002,0.9518731702972483,0.014553664053762749
9.085,6.453600515063852+3.863120448008806E-5i,0.2580775133390217,0.07085968862014538,0.6565450268692488
9.085,6.453769946181073+8.229547366320234E-5i,0.24568834213141322,0.13806608257899633,0.5915936854882171
9.085,6.453850375836667+0.0012976675399529077i,7.659696581829466E-4,0.9944264680993589,4.309259264404431E-4
9.085,6.453857108977646+3.30222904210423E-6i,0.9087891325592059,0.008967743887151124,0.07928155856274835
9.085,6.4540350103525865+6.469635018672675E-5i,0.27172984119235977,0.44946947112932745,0.21992539560442848
9.085,6.4544421363703295+1.9988595626885947E-5i,0.31480932642372556,0.3392969700004517,0.2895709565590378
9.085,6.454512063729148+0.005550867912478229i,0.03695860391499144,3.415456515156466E-4,0.9610035322435632
9.085,6.454626772648725+1.0498873820781388E-4i,0.06947522779654783,0.016538701838970212,0.9029675201152395
9.085,6.454630760455774+0.0014525151321313668i,0.009325119107392772,0.9712160530236793,0.008084921880288495
9.085,6.4547265447293185+0.006370684280922938i,0.82661955266404,0.005216357921373044,0.16663294012740104
9.085,6.454910100794277+1.029543923850285E-4i,0.004727830909268689,0.005358383094017029,0.9848457479342253
9.085,6.455120671586355+0.00570166580664887i,0.7740250829654395,0.0049539898018808905,0.21929746477663464
9.085,6.455245951117816+2.5386171548737262E-5i,0.28552157749467205,0.01972140559962116,0.6873664865013703
9.085,6.4554017752674735+1.9725891931766795E-5i,0.6424561554720968,0.006589622301475166,0.34612787092573044
9.085,6.455570607238076+3.305231079875993E-5i,0.23282095244080922,0.016595787784965038,0.7428894446086388
9.085,6.455578950789429+0.008434128582722506i,0.030399250133228233,4.4913769056645407E-4,0.9659163107963769
9.085,6.455595349340401+0.005869984426575999i,0.8185243545674632,0.003554003114829384,0.17623067158097794
9.085,6.455621068074098+0.0018686240712779403i,0.0018925220450074572,0.995959670098351,2.2532402895129785E-4
9.085,6.455674747612414+2.2374037977828537E-5i,0.3516548986997777,0.009258883753879118,0.6339476085954733
9.085,6.4558362753778535+0.001302982013850748i,0.0018288582936395318,0.9947825841681118,8.879786450050616E-4
9.085,6.455922453237409+6.380294588138607E-6i,0.5058763614091307,0.04948278877912744,0.4412728983116353
9.085,6.4559401429590775+5.137880563577586E-5i,0.1068245024406538,0.03584675545306707,0.8476062365852737
9.085,6.456007817134369+0.0018425745847362005i,0.002071714276141432,0.9924564830161924,9.476636595899557E-4
9.085,6.456037924656516+2.615469804230429E-7i,0.040856960894846,0.9427467372531997,0.015340986514469397
9.085,6.456058626889662+0.006306740714388081i,0.06614357856744252,6.47754442208614E-4,0.9308660292526729
9.085,6.456249616687626+0.0014915366999445066i,0.009468582216117894,0.9672577563944079,0.01111114276613293
9.085,6.456348874824614+1.0556138498830768E-6i,0.8574662292688454,0.0050329670370907785,0.13515057841586223
9.085,6.456493495991282+2.7501983190629012E-5i,0.15374646440305084,0.10798652559293666,0.7189783330421436
9.085,6.456603807021818+2.011216908016587E-5i,0.20091882844495723,0.42059635807002205,0.34645322391929345
9.085,6.456638403472106+0.0017017259211079005i,0.0010941703185713013,0.9960237670188489,5.043522603290027E-4
9.085,6.456744245400393+3.790075164904372E-5i,0.07755504149107609,0.18252699620721358,0.7210548911385304
9.085,6.456816956851956+2.981432650287488E-4i,0.04303393982247852,0.7344896883450477,0.1974549060666266
9.085,6.456817969901849+0.005265203486297905i,0.005019810350464276,2.06081027235047E-4,0.9922256864233875
9.085,6.456893271464975+2.897392405847494E-6i,0.027302372854981712,0.10150576992070676,0.8613893131002205
9.085,6.4572317582774685+1.8701855504737963E-5i,0.025029644915122103,0.06212792925754974,0.9001289140420095
9.085,6.457423218921175+0.002027241654291832i,0.0017392727202665988,0.9937256733589998,5.252195717906604E-4
9.085,6.457588884217061+5.157671681831832E-5i,0.0991404975413807,0.07520889726924754,0.8124921710133716
9.085,6.4576503735428075+0.0016466798013393083i,9.898872120474966E-4,0.996101334582662,2.7858305772057056E-4
9.085,6.45777923893387+1.2354087722391423E-7i,0.04276423254995268,0.9441698480611843,0.011639987640134491
9.085,6.457948114642378+1.726774387942568E-6i,0.326257805602618,0.03507008149083566,0.6350340698869327
9.085,6.458020703597678+4.355272307490654E-6i,0.30567690513596524,0.01196583490825912,0.6791943715739326
9.085,6.458100050471363+9.909046483718273E-6i,0.1738116803777152,0.013985262955618768,0.8071761133643766
9.085,6.458277858960557+4.654828711444776E-6i,0.0784411473853573,0.14061161468191952,0.68971567884785
9.085,6.458293212564145+2.3960668030871168E-5i,0.14739068462113047,0.025490580942441117,0.8092492332296439
9.085,6.4584875553574035+1.6532964402213863E-5i,0.18022725460420028,0.007884167788262177,0.8047717538205559
9.085,6.458590292907184+5.145533995387548E-6i,0.4330404251715308,0.13569030331330653,0.4043350348074449
9.085,6.458689389242875+4.319583263752296E-6i,0.7472887515514938,0.06425482067199496,0.17538805219159698
9.085,6.458694375594586+0.001555362902570232i,9.858806058056482E-4,0.9960646364694504,2.3074788897639326E-4
9.085,6.459196199660577-2.67235401900786E-6i,0.38707500505401454,0.26516932374574187,0.2842036327129031
9.085,6.459445315258393+2.454179028807291E-6i,0.21649515083039783,0.13587825191556413,0.5291002202497554
9.085,6.459522196389657+1.241076748562544E-6i,0.1342514926475222,0.027239895401366208,0.8251615554276359
9.085,6.459635284426703+0.001795495192161074i,0.0022931592308652903,0.9925251698171854,9.927701658300585E-4
9.085,6.459690880028176+6.832821628130621E-7i,0.48526009252125496,0.03537065417064641,0.4627851240385323
9.085,6.459730374110469+0.0015241755005123167i,9.523189121735933E-4,0.9956562397161002,2.8039835612185245E-4
9.085,6.459795882521684+7.832993731190647E-7i,0.4812317331703389,0.01909670815744078,0.4863741835259871
9.085,6.459869483645245+1.334679045200071E-7i,0.007037585811036592,0.9775223293247972,0.013647101513815462
9.085,6.459904502586207+7.983247460044643E-6i,0.03869595633613186,0.02056812411628444,0.9330224746505054
9.085,6.46004256333932+3.1941713501068705E-6i,0.11559533570020418,0.02358579726275357,0.8483734892219459
9.085,6.460252929251848+8.89021385699962E-7i,0.10494760462908807,0.07567527115752096,0.7510504119530215
9.085,6.460402976587269+8.64209565261233E-6i,0.050462012147510435,0.028966586682546192,0.9012517646606796
9.085,6.460711049802457+0.0015264239826714811i,0.0019430933362505453,0.9903116894539779,0.0028296694274034177
9.085,6.46121511442316-6.391857086928313E-7i,0.6525283270460568,0.07906506706912536,0.2533548984001306
9.085,6.461254991445138-6.06305220770196E-6i,0.42658084632083637,0.3016537683128854,0.22833023370422187
9.087,6.441504775120517+1.2646401444748409E-5i,0.013983247037186427,0.9587210405373852,0.016952271775234593
9.087,6.441548661461796+6.296870290910804E-6i,0.05719978611212371,0.8434684127208194,0.06523957958459296
9.087,6.441727584697204+0.0020402806188252486i,0.009572880998098677,2.641401735001308E-4,0.9759644349092775
9.087,6.441785500642111+9.350115106782709E-7i,0.6910353075584363,0.2452110674890394,0.049605122305717085
9.087,6.441808840342983+2.610254201353368E-6i,0.23170077213198956,0.398055715112709,0.30135188341845887
9.087,6.441936282688024+1.1611979234848386E-5i,0.04447682641530788,0.8747801886731991,0.06230715835141736
9.087,6.441936383882315+7.501225132270185E-4i,0.991537213954586,0.003480586031479252,0.0039953399282360875
9.087,6.4420976212689975+3.001244478986694E-6i,0.22903799332770508,0.41729842612153617,0.3012439313764489
9.087,6.442256276076569+7.076986914873716E-7i,0.011098084939219646,0.021922355399322253,0.9575699359127264
9.087,6.442363215651493+2.5056780091650733E-6i,0.09518212825830769,0.7581512274254689,0.11928393896068985
9.087,6.442626833625314+1.3129898551388347E-5i,0.013188702348223181,0.9583574782602433,0.015307552577383957
9.087,6.442638017090862+5.645423526893377E-6i,0.009123461084019775,0.9660186231446626,0.008637759849981
9.087,6.442986603327563+7.678641304437586E-4i,0.989678336828599,0.004210941015069114,0.005078344968513041
9.087,6.443059389922287+0.0021839704711475974i,0.009409687954399011,3.6290668842760184E-4,0.9764662841686058
9.087,6.443196448428414+8.307676784480593E-4i,0.9864126647577354,0.009044615137125568,0.0035688489312868626
9.087,6.443265022880116+2.1042305819870814E-5i,0.01327228534591603,0.9658527721681005,0.010589036248430689
9.087,6.443553745495182-5.498651258992258E-8i,0.011445475264843458,0.006400858669736544,0.9791065426744785
9.087,6.443565102382593-3.1280413444227567E-7i,0.2878001461084534,0.3059752548383842,0.28143293649109336
9.087,6.4436783528665345+7.717259916827062E-5i,0.0024997878959946954,0.9903796678669824,0.0023325762979717482
9.087,6.443774404231115+2.383002736082181E-6i,0.010598444525168102,0.007222643657724756,0.9735323409165106
9.087,6.443855275671228+8.014317132342995E-4i,0.98973689779923,0.003976996214947777,0.0053942051339736
9.087,6.443981647495433+5.073086784774893E-6i,0.032421444201423205,0.0503230739429197,0.8670488498955444
9.087,6.444118463114815+7.874859199034014E-6i,0.12923011796498013,0.063188625964914,0.7737890146092665
9.087,6.4442132098956115+1.6842730337373689E-6i,0.3909798167495033,0.13562101237098342,0.4211921730048138
9.087,6.4442412370987086+7.872848261951258E-4i,0.9904831438047754,0.00357701555643242,0.005034472489720453
9.087,6.4445202989657355+2.607903280597446E-6i,0.006447692277232543,0.9594125316248008,0.014687052534435552
9.087,6.444747814214492+0.0030105693844274506i,0.981129415456924,0.012103396162349393,0.005369810014872921
9.087,6.445110998962072+7.916863966308773E-6i,0.7390060537045422,0.003603541600763036,0.2538370864436346
